paper,key,canonical,raw_reference
chevrier_algorithm_2024,rao_2012,Rao (2012),"Rao, J. M. and Reiley, D. H. (2012). The economics of spam. Journal of Economic Perspectives, 26(3):87�110."
chevrier_algorithm_2024,sanders_2003,Sanders (2003),"Sanders, N. R. and Manrodt, K. B. (2003). The efficacy of using judgmental versus quantitative forecasting methods in practice. Omega, 31(6):511�522."
chevrier_algorithm_2024,sengul_2012,Sengul (2012),"Sengul, M., Gimeno, J., and Dial, J. (2012). Strategic delegation: A review, theoretical integration, and research agenda. Journal of Management, 38(1):375�414."
chevrier_algorithm_2024,shariff_2017,Shariff (2017),"Shariff, A., Bonnefon, J.-F., and Rahwan, I. (2017). Psychological roadblocks to the adoption of self-driving vehicles. Nature Human Behaviour, 1(10):694�696."
chevrier_algorithm_2024,shrestha_2019,Shrestha (2019),"Shrestha, Y. R., Ben-Menahem, S. M., and Von Krogh, G. (2019). Organizational decision-making structures in the age of artificial intelligence. California management review, 61(4):66�83."
chevrier_algorithm_2024,stieger_2016,Stieger (2016),"Stieger, S. and Reips, U.-D. (2016). A limitation of the cognitive reflection test: Famil- iarity. PeerJ, 4:e2395."
chevrier_algorithm_2024,sutan_2016,Sutan (2016),"Sutan, A. and Vranceanu, R. (2016). Lying about delegation. Journal of Economic Behavior & Organization, 121:29�40."
chevrier_algorithm_2024,toplak_2014,Toplak (2014),"Toplak, M. E., West, R. F., and Stanovich, K. E. (2014). Assessing miserly informa- tion processing: An expansion of the cognitive reflection test. Thinking & reasoning, 20(2):147�168."
chevrier_algorithm_2024,van_2019,Van Esch (2019),"Van Esch, P., Black, J. S., and Ferolie, J. (2019). Marketing ai recruitment: The next phase in job application and selection. Computers in Human Behavior, 90:215�222."
chevrier_algorithm_2024,you_2022,You (2022),"You, S., Yang, C. L., and Li, X. (2022). Algorithmic versus human advice: does presenting prediction performance matter for algorithm appreciation? Journal of Management Information Systems, 39(2):336�365."
chevrier_algorithm_2024,zhang_2020,Zhang (2020),"Zhang, Y., Liao, Q. V., and Bellamy, R. K. (2020). Effect of confidence and explanation on accuracy and trust calibration in ai-assisted decision making. In Proceedings of the 2020 conference on fairness, accountability, and transparency, pages 295�305."
chevrier_algorithm_2024,zizzo_2010,Zizzo (2010),"Zizzo, D. J. (2010). Experimenter demand effects in economic experiments. Experimental Economics, 13:75�98."
chugunova_we_2022,angeles_2008,Angeles (2008),"Angeles, CA, 2008. B. Bai, H. Dai, D. Zhang, F. Zhang, and H. Hu. The impacts of algorithmic work assignment on fairness perceptions and productivity: evidence from field experiments. 2020. Available at SSRN: https://ssrn.com/abstract=355088. C. Bartneck, C. Rosalia, R. Menges, and I. Deckers. Robot abuse � a limitation of the media equation. 2005. C. Bartneck, K. Yogeeswaran, Q. M. Ser, G. Woodward, R. Sparrow, S. Wang, and F. Eyssel. Robots and racism. In Proceedings of the 2018 ACM/IEEE international conference on human-robot interaction, pages 196�204, 2018. T. Bickmore, A. Gruber, and R. Picard. Establishing the computer � patient working alliance in auto- mated health behavior change interventions. Patient Education and Counseling, 59(1):21�30, 2005. Y. E. Bigman and K. Gray. People are averse to machines making moral decisions. Cognition, 181: 21�34, 2018."
chugunova_we_2022,christakis_2019,Christakis (2019),"Christakis, I. D. Couzin, M. O. Jackson, et al. Machine behaviour. Nature, 568(7753):477�486, 2019. I. Rahwan, J. W. Crandall, and J.-F. Bonnefon. Intelligent machines as social catalysts. Proceedings of the National Academy of Sciences, 117(14):7555�7557, 2020. B. Reeves and C. I. Nass. The media equation: How people treat computers, television, and new media like real people and places. Cambridge University Press, 1996. M. T. Ribeiro, S. Singh, and C. Guestrin. "" why should i trust you?"" explaining the predictions of any classifier. In Proceedings of the 22nd ACM Sigkdd International Conference on Knowledge Discovery and Data Mining, page 1135�1144, 2016. H. Roberts, J. Cowls, J. Morley, M. Taddeo, V. Wang, and L. Floridi. The chinese approach to artificial intelligence: an analysis of policy and regulation. 2019. Available at SSRN 3469783. A. M. Rosenthal-von der Pu�tten, N. C. Kra�mer, L. Hoffmann, S. Sobieraj, and S. C. Eimler. An experi- mental study on emotional reactions towards a robot. International Journal of Social Robotics, 5(1): 17�34, 2013."
chugunova_we_2022,mosier_2000,Mosier (2000),"Mosier, Burdick, and Rosenblatt, 2000"
coffman_intermediation_2011,andreoni_2008,Andreoni (2008),"Andreoni, James, and Rachel Croson. 2008. ""Partners versus Strangers: Random Rematching in Pub- lic Goods Experiments."" In Handbook of Experimental Economics Results, ed. Charles R. Plott and Vernon L. Smith, 776�83. Amsterdam: Elsevier Science."
coffman_intermediation_2011,axelrod_1986,Axelrod (1986),"Axelrod, Robert. 1986. ""An Evolutionary Approach to Norms."" American Political Science Review, 80(4): 1095�1111."
coffman_intermediation_2011,bolton_2005,Bolton (2005),"Bolton, Gary E., Jordi Brandts, and Axel Ockenfels. 2005. ""Fair Procedures: Evidence from Games Involving Lotteries."" Economic Journal, 115(506): 1054�76."
coffman_intermediation_2011,bolton_2000,Bolton (2000),"Bolton, Gary E., and Axel Ockenfels. 2000. ""ERC: A Theory of Equity, Reciprocity, and Competition."" American Economic Review, 90(1): 166�93."
coffman_intermediation_2011,brandts_2011,Brandts (2011),"Brandts, Jordi, and Gary Charness. 2011. ""The Strategy versus the Direct-response Method: A First Survey of Experimental Comparisons."" Experimental Economics, 14(3): 375�98."
coffman_intermediation_2011,cain_2005,Cain (2005),"Cain, Daylian M., George Loewenstein, and Don A. Moore. 2005. ""The Dirt on Coming Clean: Per- verse Effects of Disclosing Conflicts of Interest."" Journal of Legal Studies, 34(1): 1�25."
coffman_intermediation_2011,camerer_1999,Camerer (1999),"Camerer, Colin F., and Robin M. Hogarth. 1999. ""The Effects of Financial Incentives in Experi- ments: A Review and Capital-Labor-Production Framework."" Journal of Risk and Uncertainty, 19(1�3): 7�42."
coffman_intermediation_2011,carpenter_2009,Carpenter (2009),"Carpenter, Jeffrey, and Peter Hans Matthews. 2009. ""What Norms Trigger Punishment?"" Experimen- tal Economics, 12(3): 272�88."
coffman_intermediation_2011,charness_2000,Charness (2000),"Charness, Gary. 2000. ""Responsibility and Effort in an Experimental Labor Market."" Journal of Eco- nomic Behavior and Organization, 42(3): 375�84."
coffman_intermediation_2011,charness_2004,Charness (2004),"Charness, Gary. 2004. ""Attribution and Reciprocity in an Experimental Labor Market."" Journal of Labor Economics, 22(3): 665�88."
coffman_intermediation_2011,charness_2002,Charness (2002),"Charness, Gary, and Matthew Rabin. 2002. ""Understanding Social Preferences with Simple Tests."" Quarterly Journal of Economics, 117(3): 817�69."
coffman_intermediation_2011,charness_2005,Charness (2005),"Charness, Gary, and Matthew Rabin. 2005. ""Expressed Preferences and Behavior in Experimental Games."" Games and Economic Behavior, 53(2): 151�69."
coffman_intermediation_2011,coffman_2011,Coffman (2011),"Coffman, Lucas C. 2011. ""Intermediation Reduces Punishment (and Reward): Dataset."" Ameri- can Economic Journal: Microeconomics. http://www.aeaweb.org/articles.php?doi=10.1257/ mic.3.4.77."
coffman_intermediation_2011,cushman_2008,Cushman (2008),"Cushman, Fiery. 2008. ""Crime and Punishment: Distinguishing the Roles of Causal and Intentional Analyses in Moral Judgment."" Cognition, 108(2): 353�80."
coffman_intermediation_2011,cushman_2009,Cushman (2009),"Cushman, Fiery, Anna Dreber, Ying Wang, and Jay Costa. 2009. ""Accidental Outcomes Guide Pun- ishment in a `Trembling Hand' Game."" PLoS ONE, 4(8): 1�7. doi:10.1371/journal.pone.0006699."
coffman_intermediation_2011,cushman_2006,Cushman (2006),"Cushman, Fiery, Liane Young, and Marc Hauser. 2006. ""The Role of Conscious Reasoning and Intu- ition in Moral Judgment."" Psychological Science, 17(12): 1082�89."
coffman_intermediation_2011,dana_2006,Dana (2006),"Dana, Jason, Daylian M. Cain, and Robyn M. Dawes. 2006. ""What You Don't Know Won't Hurt Me: Costly (But Quiet) Exit in Dictator Games."" Organizational Behavior and Human Decision Pro- cesses, 100(2): 193�201."
coffman_intermediation_2011,dana_2007,Dana (2007),"Dana, Jason, Roberto A. Weber, and Jason Xi Kuang. 2007. ""Exploiting Moral Wiggle Room: Experi- ments Demonstrating an Illusory Preference for Fairness."" Economic Theory, 33(1): 67�80."
coffman_intermediation_2011,dellavigna_2009,DellaVigna (2009),"DellaVigna, Stefano, John A. List, and Ulrike Malmendier. 2009. ""Testing for Altruism and Social Pressure in Charitable Giving."" National Bureau of Economic Research Working Paper 15629."
coffman_intermediation_2011,dufwenberg_2004,Dufwenberg (2004),"Dufwenberg, Martin, and Georg Kirchsteiger. 2004. ""A Theory of Sequential Reciprocity."" Games and Economic Behavior, 47(2): 268�98."
coffman_intermediation_2011,dyck_2002,Dyck (2002),"Dyck, Alexander, and Luigi Zingales. 2002. ""The Corporate Governance Role of the Media."" National Bureau of Economic Research Working Paper 9309."
coffman_intermediation_2011,engelmann_2004,Engelmann (2004),"Engelmann, Dirk, and Martin Strobel. 2004. ""Inequality Aversion, Efficiency, and Maximin Prefer- ences in Simple Distribution Experiments."" American Economic Review, 94(4): 857�69."
coffman_intermediation_2011,falk_2005,Falk (2005),"Falk, Armin, Ernst Fehr, and Urs Fischbacher. 2005. ""Driving Forces behind Informal Sanctions."" Econometrica, 73(6): 2017�30."
coffman_intermediation_2011,falk_2008,Falk (2008),"Falk, Armin, Ernst Fehr, and Urs Fischbacher. 2008. ""Testing Theories of Fairness��Intentions Mat- ter."" Games and Economic Behavior, 62(1): 287�303."
coffman_intermediation_2011,falk_2006,Falk (2006),"Falk, Armin, and Urs Fischbacher. 2006. ""A Theory of Reciprocity."" Games and Economic Behavior, 54(2): 293�315."
coffman_intermediation_2011,fehr_2004,Fehr (2004),"Fehr, Ernst, and Urs Fischbacher. 2004. ""Third Party Punishment and Social Norms."" Evolution and Human Behavior, 25(2): 63�87."
coffman_intermediation_2011,fehr_2000,Fehr (2000),"Fehr, Ernst, and Simon G�chter. 2000. ""Cooperation and Punishment in Public Goods Experiments."" American Economic Review, 90(4): 980�94."
coffman_intermediation_2011,fehr_2011,Fehr (2011),"Fehr, Ernst, Oliver Hart, and Christian Zehnder. 2011. ""Contracts as Reference Points��Experimen- tal Evidence."" American Economic Review, 101(2): 493�525."
coffman_intermediation_2011,fehr_1999,Fehr (1999),"Fehr, Ernst, and Klaus M. Schmidt. 1999. ""A Theory of Fairness, Competition, and Cooperation."" Quarterly Journal of Economics, 114(3): 817�68."
coffman_intermediation_2011,fershtman_2001,Fershtman (2001),"Fershtman, Chaim, and Uri Gneezy. 2001. ""Strategic Delegation: An Experiment."" RAND Journal of Economics, 32(2): 352�68."
coffman_intermediation_2011,fischbacher_2007,Fischbacher (2007),"Fischbacher, Urs. 2007. ""Z-Tree: Zurich Toolbox for Ready-Made Economic Experiments."" Experi- mental Economics, 10(2): 171�78."
coffman_intermediation_2011,fischbacher_2001,Fischbacher (2001),"Fischbacher, Urs, Simon G�chter, and Ernst Fehr. 2001. ""Are People Conditionally Cooperative? Evi- dence from a Public Goods Experiment."" Economics Letters, 71(3): 397�404."
coffman_intermediation_2011,frey_2004,Frey (2004),"Frey, Bruno S., and Stephan Meier. 2004. ""Social Comparisons and Pro-social Behavior: Test- ing `Conditional Cooperation' in a Field Experiment."" American Economic Review, 94(5): 1717�22."
coffman_intermediation_2011,gino_2008,Gino (2008),"Gino, Francesca, Don A. Moore, and Max H. Bazerman. 2008. ""No Harm, No Foul: The Outcome Bias in Ethical Judgments."" Harvard Business School, Working Paper 08-080."
coffman_intermediation_2011,greene_2007,Greene (2007),"Greene, Joshua D. 2007. ""Why are VMPFC Patients More Utilitarian? A Dual-Process Theory of Moral Judgment Explains."" Trends in Cognitive Sciences, 11(8): 322�23."
coffman_intermediation_2011,greene_2002,Greene (2002),"Greene, Joshua D., and Jonathan Haidt. 2002. ""How (and Where) Does Moral Judgment Work?"" Trends in Cognitive Sciences, 16(12): 517�523."
coffman_intermediation_2011,grossman_2009,Grossman (2009),"Grossman, Zachary. 2009. ""Self-Signaling Versus Social-Signaling in Giving."" Department of Eco- nomics, University of California at Santa Barbara, Economics Working Paper 01-09."
coffman_intermediation_2011,haidt_2000,Haidt (2000),"Haidt, Jonathan, Fredrik Bj�rklund, and Scott Murphy. 2000. ""Moral Dumbfounding: When Intuition Finds No Reason."" Unpublished."
coffman_intermediation_2011,hamman_2010,Hamman (2010),"Hamman, John R., George Loewenstein, and Roberto A. Weber. 2010. ""Self-Interest through Delega- tion: An Additional Rationale for the Principal-Agent Relationship."" American Economic Review, 100(4): 1826�46."
coffman_intermediation_2011,hirschman_1970,Hirschman (1970),"Hirschman, Albert O. 1970. Exit, Voice, and Loyalty. Cambridge, MA: Harvard University Press."
coffman_intermediation_2011,johansson_2009,Johansson (2009),"Johansson, Lars-Olof, and Henrik Sveds�ter. 2009. ""Piece of Cake? Allocating Rewards to Third Par-"
coffman_intermediation_2011,kahneman_2002,Kahneman (2002),"Kahneman, Daniel, and Shane Frederick. 2002. ""Representativeness Revisited: Attribute Substitu- tion in Intuitive Judgment."" In Heuristics and Biases: The Psychology of Intuitive Judgment, ed. Thomas Gilovich, Dale Griffin, and Daniel Kahneman, 49�81. Cambridge, UK: Cambridge Uni- versity Press."
coffman_intermediation_2011,kahneman_1986,Kahneman (1986a),"Kahneman, Daniel, Jack L. Knetsch, and Richard H. Thaler. 1986a. ""Fairness and the Assumptions of Economics."" Journal of Business, 59(4): S285�300."
coffman_intermediation_2011,keser_2000,Keser (2000),"Keser, Claudia, and Frans van Winden. 2000. ""Conditional Cooperation and Voluntary Contributions to Public Goods."" Scandinavian Journal of Economics, 102(1): 23�39."
coffman_intermediation_2011,lazear_2009,Lazear (2009),"Lazear, Edward P., Ulrike Malmendier, and Roberto A. Weber. 2009. ""Sorting and Social Prefer- ences."" Unpublished."
coffman_intermediation_2011,levine_1998,Levine (1998),"Levine, David K. 1998. ""Modeling Altruism and Spitefulness in Experiments."" Review of Economic Dynamics, 1(3): 593�622."
coffman_intermediation_2011,loewenstein_1989,Loewenstein (1989),"Loewenstein, George F., Leigh Thompson, and Max H. Bazerman. 1989. ""Social Utility and Decision Making in Interpersonal Contexts."" Journal of Personality and Social Psychology, 57(3): 426�41."
coffman_intermediation_2011,martin_2005,Martin (2005),"Martin, Kenneth J., and Randall S. Thomas. 2005. ""When Is Enough, Enough? Market Reaction to Highly Dilutive Stock Option Plans and the Subsequent Impact on CEO Compensation."" Journal of Corporate Finance, 11(1�2): 61�83."
coffman_intermediation_2011,paharia_2009,Paharia (2009),"Paharia, Neeru, Karim S. Kassam, Joshua D. Greene, and Max H. Bazerman. 2009. ""Dirty Work, Clean Hands: The Moral Psychology of Indirect Agency."" Organizational Behavior and Human Decision Processes, 109(2): 134�41."
